era	allele_freq	allele_freq_bin_3	allele_freq_bin_5	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic
Historical	8e-06	< 0.25	< 0.25	NW_021941543.1:371776	NW_021941543.1	371776	433710	5472079408	5472451184	1.36656087350354e-30	29.864371017877	1.28424938465123e-31	136.874922558761
Modern	0.361426	0.25–0.75	0.25–0.75	NW_021941543.1:371776	NW_021941543.1	371776	433710	5472079408	5472451184	1.36656087350354e-30	29.864371017877	1.28424938465123e-31	136.874922558761
Historical	1e-06	< 0.25	< 0.25	NW_021941543.1:371922	NW_021941543.1	371922	433710	5472079408	5472451330	0.00124400495646867	2.90517788928933	0.000587721554451317	11.8144701467588
Modern	0.04944	< 0.25	< 0.25	NW_021941543.1:371922	NW_021941543.1	371922	433710	5472079408	5472451330	0.00124400495646867	2.90517788928933	0.000587721554451317	11.8144701467588
Historical	8e-06	< 0.25	< 0.25	NW_021941543.1:372056	NW_021941543.1	372056	433710	5472079408	5472451464	1.49756924883596e-10	9.82461308633966	3.36547467609393e-11	43.9518885152356
Modern	0.163062	< 0.25	< 0.25	NW_021941543.1:372056	NW_021941543.1	372056	433710	5472079408	5472451464	1.49756924883596e-10	9.82461308633966	3.36547467609393e-11	43.9518885152356
Historical	8e-06	< 0.25	< 0.25	NW_021941543.1:372059	NW_021941543.1	372059	433710	5472079408	5472451467	0.015184952695261	1.81858655667421	0.00941116912148892	6.74308594610931
Modern	0.028488	< 0.25	< 0.25	NW_021941543.1:372059	NW_021941543.1	372059	433710	5472079408	5472451467	0.015184952695261	1.81858655667421	0.00941116912148892	6.74308594610931
Historical	1e-06	< 0.25	< 0.25	NW_021941543.1:374103	NW_021941543.1	374103	433710	5472079408	5472453511	0.00589788815573258	2.2293034674249	0.00319793801426898	8.6909505638278
Modern	0.027223	< 0.25	< 0.25	NW_021941543.1:374103	NW_021941543.1	374103	433710	5472079408	5472453511	0.00589788815573258	2.2293034674249	0.00319793801426898	8.6909505638278
Historical	8e-06	< 0.25	< 0.25	NW_021941543.1:433710	NW_021941543.1	433710	433710	5472079408	5472513118	2.77674032427407e-08	7.55646473278413	7.44898333686086e-09	33.413895766426
Modern	0.087075	< 0.25	< 0.25	NW_021941543.1:433710	NW_021941543.1	433710	433710	5472079408	5472513118	2.77674032427407e-08	7.55646473278413	7.44898333686086e-09	33.413895766426
Historical	4e-06	< 0.25	< 0.25	NW_021941544.1:10347	NW_021941544.1	10347	21310	5531558532	5531568879	0.000220674896499483	3.65624706843254	9.20721644747743e-05	15.2926891272749
Modern	0.038804	< 0.25	< 0.25	NW_021941544.1:10347	NW_021941544.1	10347	21310	5531558532	5531568879	0.000220674896499483	3.65624706843254	9.20721644747743e-05	15.2926891272749
Historical	8e-06	< 0.25	< 0.25	NW_021941544.1:18488	NW_021941544.1	18488	21310	5531558532	5531577020	0.00141226996652397	2.85008227653861	0.000673919899540958	11.5598306776541
Modern	0.044847	< 0.25	< 0.25	NW_021941544.1:18488	NW_021941544.1	18488	21310	5531558532	5531577020	0.00141226996652397	2.85008227653861	0.000673919899540958	11.5598306776541
Historical	4e-06	< 0.25	< 0.25	NW_021941544.1:20421	NW_021941544.1	20421	21310	5531558532	5531578953	7.57354368329296e-06	5.12070086528305	2.6085103119502e-06	22.0849189520014
Modern	0.085724	< 0.25	< 0.25	NW_021941544.1:20421	NW_021941544.1	20421	21310	5531558532	5531578953	7.57354368329296e-06	5.12070086528305	2.6085103119502e-06	22.0849189520014
Historical	4e-06	< 0.25	< 0.25	NW_021941544.1:20422	NW_021941544.1	20422	21310	5531558532	5531578954	7.62421864376155e-07	6.11780465769796	2.3489883451943e-07	26.7222679228179
Modern	0.102711	< 0.25	< 0.25	NW_021941544.1:20422	NW_021941544.1	20422	21310	5531558532	5531578954	7.62421864376155e-07	6.11780465769796	2.3489883451943e-07	26.7222679228179
Historical	9e-06	< 0.25	< 0.25	NW_021941545.1:23537	NW_021941545.1	23537	23567	5591037656	5591061193	1.23413104616332e-17	16.9086387223094	1.8871987024374e-18	76.8047842413577
Modern	0.099525	< 0.25	< 0.25	NW_021941545.1:23537	NW_021941545.1	23537	23567	5591037656	5591061193	1.23413104616332e-17	16.9086387223094	1.8871987024374e-18	76.8047842413577
Historical	7e-06	< 0.25	< 0.25	NW_021941545.1:23548	NW_021941545.1	23548	23567	5591037656	5591061204	0.0160668708679809	1.79406869679572	0.0100080588141971	6.63346161275651
Modern	0.010545	< 0.25	< 0.25	NW_021941545.1:23548	NW_021941545.1	23548	23567	5591037656	5591061204	0.0160668708679809	1.79406869679572	0.0100080588141971	6.63346161275651
Historical	4e-06	< 0.25	< 0.25	NW_021941545.1:23567	NW_021941545.1	23567	23567	5591037656	5591061223	1.04895034649116e-20	19.9792450692471	1.42209350225022e-21	91.0202490530722
Modern	0.112038	< 0.25	< 0.25	NW_021941545.1:23567	NW_021941545.1	23567	23567	5591037656	5591061223	1.04895034649116e-20	19.9792450692471	1.42209350225022e-21	91.0202490530722
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:354	NW_021941548.1	354	1788	5650516780	5650517134	5.13790865590956e-52	51.289213621087	2.89170139788171e-53	236.026417622446
Modern	0.099072	< 0.25	< 0.25	NW_021941548.1:354	NW_021941548.1	354	1788	5650516780	5650517134	5.13790865590956e-52	51.289213621087	2.89170139788171e-53	236.026417622446
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:362	NW_021941548.1	362	1788	5650516780	5650517142	1.44906468572248e-304	303.838912227348	6.73330424982864e-307	1402.274258012
Modern	0.463783	0.25–0.75	0.25–0.75	NW_021941548.1:362	NW_021941548.1	362	1788	5650516780	5650517142	1.44906468572248e-304	303.838912227348	6.73330424982864e-307	1402.274258012
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:363	NW_021941548.1	363	1788	5650516780	5650517143	9.73695763200567e-200	199.011576719716	8.73432488111034e-202	918.633215376953
Modern	0.331717	0.25–0.75	0.25–0.75	NW_021941548.1:363	NW_021941548.1	363	1788	5650516780	5650517143	9.73695763200567e-200	199.011576719716	8.73432488111034e-202	918.633215376953
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:371	NW_021941548.1	371	1788	5650516780	5650517151	1.26584579396288e-11	10.8976191970912	2.6607170189673e-12	48.9240243028701
Modern	0.027053	< 0.25	< 0.25	NW_021941548.1:371	NW_021941548.1	371	1788	5650516780	5650517151	1.26584579396288e-11	10.8976191970912	2.6607170189673e-12	48.9240243028701
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:396	NW_021941548.1	396	1788	5650516780	5650517176	2.17183796872585e-15	14.6631725786749	3.69726218162727e-16	66.3913223608558
Modern	0.032378	< 0.25	< 0.25	NW_021941548.1:396	NW_021941548.1	396	1788	5650516780	5650517176	2.17183796872585e-15	14.6631725786749	3.69726218162727e-16	66.3913223608558
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:412	NW_021941548.1	412	1788	5650516780	5650517192	1.25388930886576e-09	8.90174080056321	3.02380373286507e-10	39.6591777555635
Modern	0.02339	< 0.25	< 0.25	NW_021941548.1:412	NW_021941548.1	412	1788	5650516780	5650517192	1.25388930886576e-09	8.90174080056321	3.02380373286507e-10	39.6591777555635
Historical	7e-06	< 0.25	< 0.25	NW_021941548.1:418	NW_021941548.1	418	1788	5650516780	5650517198	0.00332822529384404	2.47778728317411	0.00168983270621994	9.8592141644711
Modern	0.008093	< 0.25	< 0.25	NW_021941548.1:418	NW_021941548.1	418	1788	5650516780	5650517198	0.00332822529384404	2.47778728317411	0.00168983270621994	9.8592141644711
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:458	NW_021941548.1	458	1788	5650516780	5650517238	0.000193579650321009	3.71314029897909	8.00986069263851e-05	15.5559631318296
Modern	0.012253	< 0.25	< 0.25	NW_021941548.1:458	NW_021941548.1	458	1788	5650516780	5650517238	0.000193579650321009	3.71314029897909	8.00986069263851e-05	15.5559631318296
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:467	NW_021941548.1	467	1788	5650516780	5650517247	2.52872275817309e-69	68.5970987828327	1.02232181879227e-70	316.103829154602
Modern	0.154812	< 0.25	< 0.25	NW_021941548.1:467	NW_021941548.1	467	1788	5650516780	5650517247	2.52872275817309e-69	68.5970987828327	1.02232181879227e-70	316.103829154602
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1305	NW_021941548.1	1305	1788	5650516780	5650518085	6.22567768562458e-07	6.20581336726708	1.89861202255418e-07	27.1336800968286
Modern	0.064164	< 0.25	< 0.25	NW_021941548.1:1305	NW_021941548.1	1305	1788	5650516780	5650518085	6.22567768562458e-07	6.20581336726708	1.89861202255418e-07	27.1336800968286
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1373	NW_021941548.1	1373	1788	5650516780	5650518153	5.75845907077432e-35	34.2396937156377	4.79490019534955e-36	157.129833872473
Modern	0.281524	0.25–0.75	0.25–0.75	NW_021941548.1:1373	NW_021941548.1	1373	1788	5650516780	5650518153	5.75845907077432e-35	34.2396937156377	4.79490019534955e-36	157.129833872473
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1619	NW_021941548.1	1619	1788	5650516780	5650518399	5.95066719997281e-11	10.2254343376292	1.30224445955075e-11	45.8110865441901
Modern	0.060158	< 0.25	< 0.25	NW_021941548.1:1619	NW_021941548.1	1619	1788	5650516780	5650518399	5.95066719997281e-11	10.2254343376292	1.30224445955075e-11	45.8110865441901
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1621	NW_021941548.1	1621	1788	5650516780	5650518401	1.05394826167403e-28	27.9771807081187	1.0535816163191e-29	128.12563432475
Modern	0.146765	< 0.25	< 0.25	NW_021941548.1:1621	NW_021941548.1	1621	1788	5650516780	5650518401	1.05394826167403e-28	27.9771807081187	1.0535816163191e-29	128.12563432475
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1653	NW_021941548.1	1653	1788	5650516780	5650518433	4.60522924280868e-26	25.3367487462687	5.05334766331456e-27	115.878466476832
Modern	0.098886	< 0.25	< 0.25	NW_021941548.1:1653	NW_021941548.1	1653	1788	5650516780	5650518433	4.60522924280868e-26	25.3367487462687	5.05334766331456e-27	115.878466476832
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1665	NW_021941548.1	1665	1788	5650516780	5650518445	1.07472934328862e-15	14.9687008934377	1.80528037984074e-16	67.8045977086978
Modern	0.055935	< 0.25	< 0.25	NW_021941548.1:1665	NW_021941548.1	1665	1788	5650516780	5650518445	1.07472934328862e-15	14.9687008934377	1.80528037984074e-16	67.8045977086978
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1676	NW_021941548.1	1676	1788	5650516780	5650518456	3.49034159384541e-32	31.4571320672923	3.12573081806452e-33	144.254486247508
Modern	0.109185	< 0.25	< 0.25	NW_021941548.1:1676	NW_021941548.1	1676	1788	5650516780	5650518456	3.49034159384541e-32	31.4571320672923	3.12573081806452e-33	144.254486247508
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1690	NW_021941548.1	1690	1788	5650516780	5650518470	4.32090288499049e-64	63.3644254946207	1.92402792215062e-65	291.892458092114
Modern	0.210974	< 0.25	< 0.25	NW_021941548.1:1690	NW_021941548.1	1690	1788	5650516780	5650518470	4.32090288499049e-64	63.3644254946207	1.92402792215062e-65	291.892458092114
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1692	NW_021941548.1	1692	1788	5650516780	5650518472	1.28046133017541e-122	121.892633532654	2.57084970376139e-124	562.365354950428
Modern	0.365525	0.25–0.75	0.25–0.75	NW_021941548.1:1692	NW_021941548.1	1692	1788	5650516780	5650518472	1.28046133017541e-122	121.892633532654	2.57084970376139e-124	562.365354950428
Historical	8e-06	< 0.25	< 0.25	NW_021941548.1:1763	NW_021941548.1	1763	1788	5650516780	5650518543	6.23614557211331e-22	21.2050837555057	8.06248519324758e-23	96.701090178277
Modern	0.192121	< 0.25	< 0.25	NW_021941548.1:1763	NW_021941548.1	1763	1788	5650516780	5650518543	6.23614557211331e-22	21.2050837555057	8.06248519324758e-23	96.701090178277
Historical	4e-06	< 0.25	< 0.25	NW_021941551.1:1866	NW_021941551.1	1866	429333	5709995904	5709997770	1.99148193712023e-27	26.700823628318	2.08926467014253e-28	122.197871694582
Modern	0.167487	< 0.25	< 0.25	NW_021941551.1:1866	NW_021941551.1	1866	429333	5709995904	5709997770	1.99148193712023e-27	26.700823628318	2.08926467014253e-28	122.197871694582
Historical	5e-06	< 0.25	< 0.25	NW_021941551.1:3117	NW_021941551.1	3117	429333	5709995904	5709999021	2.79513903855556e-21	20.5535965841369	3.7033300252406e-22	93.6829732808115
Modern	0.026763	< 0.25	< 0.25	NW_021941551.1:3117	NW_021941551.1	3117	429333	5709995904	5709999021	2.79513903855556e-21	20.5535965841369	3.7033300252406e-22	93.6829732808115
Historical	1.1e-05	< 0.25	< 0.25	NW_021941551.1:3118	NW_021941551.1	3118	429333	5709995904	5709999022	0.00162630764390835	2.7887972967408	0.000784825582753801	11.2767801979586
Modern	0.008275	< 0.25	< 0.25	NW_021941551.1:3118	NW_021941551.1	3118	429333	5709995904	5709999022	0.00162630764390835	2.7887972967408	0.000784825582753801	11.2767801979586
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:3144	NW_021941551.1	3144	429333	5709995904	5709999048	2.26964646933817e-08	7.64404178526184	6.03844169247685e-09	33.8222458143364
Modern	0.009888	< 0.25	< 0.25	NW_021941551.1:3144	NW_021941551.1	3144	429333	5709995904	5709999048	2.26964646933817e-08	7.64404178526184	6.03844169247685e-09	33.8222458143364
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:3145	NW_021941551.1	3145	429333	5709995904	5709999049	3.88811064382135e-10	9.41026138486784	9.003405001931e-11	42.026734206905
Modern	0.011621	< 0.25	< 0.25	NW_021941551.1:3145	NW_021941551.1	3145	429333	5709995904	5709999049	3.88811064382135e-10	9.41026138486784	9.003405001931e-11	42.026734206905
Historical	5e-06	< 0.25	< 0.25	NW_021941551.1:3220	NW_021941551.1	3220	429333	5709995904	5709999124	2.13781081869546e-08	7.67003072945084	5.67122261713366e-09	33.9443124287512
Modern	0.015965	< 0.25	< 0.25	NW_021941551.1:3220	NW_021941551.1	3220	429333	5709995904	5709999124	2.13781081869546e-08	7.67003072945084	5.67122261713366e-09	33.9443124287512
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:3364	NW_021941551.1	3364	429333	5709995904	5709999268	1.72275490785571e-13	12.7637765041754	3.24268671777333e-14	57.5814542130785
Modern	0.024704	< 0.25	< 0.25	NW_021941551.1:3364	NW_021941551.1	3364	429333	5709995904	5709999268	1.72275490785571e-13	12.7637765041754	3.24268671777333e-14	57.5814542130785
Historical	1.2e-05	< 0.25	< 0.25	NW_021941551.1:3394	NW_021941551.1	3394	429333	5709995904	5709999298	3.53284298273333e-53	52.4518756643619	1.95498492260887e-54	241.392218136293
Modern	0.091555	< 0.25	< 0.25	NW_021941551.1:3394	NW_021941551.1	3394	429333	5709995904	5709999298	3.53284298273333e-53	52.4518756643619	1.95498492260887e-54	241.392218136293
Historical	2e-06	< 0.25	< 0.25	NW_021941551.1:3432	NW_021941551.1	3432	429333	5709995904	5709999336	3.6113934808727e-35	34.44232519026	2.99005145568726e-36	158.06847585893
Modern	0.080117	< 0.25	< 0.25	NW_021941551.1:3432	NW_021941551.1	3432	429333	5709995904	5709999336	3.6113934808727e-35	34.44232519026	2.99005145568726e-36	158.06847585893
Historical	5e-06	< 0.25	< 0.25	NW_021941551.1:3440	NW_021941551.1	3440	429333	5709995904	5709999344	4.79413210953441e-08	7.3192900024986	1.3152771250713e-08	32.3086323939359
Modern	0.021266	< 0.25	< 0.25	NW_021941551.1:3440	NW_021941551.1	3440	429333	5709995904	5709999344	4.79413210953441e-08	7.3192900024986	1.3152771250713e-08	32.3086323939359
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:3446	NW_021941551.1	3446	429333	5709995904	5709999350	2.44915122459506e-20	19.6109843982238	3.35325098089623e-21	89.3230746666188
Modern	0.064519	< 0.25	< 0.25	NW_021941551.1:3446	NW_021941551.1	3446	429333	5709995904	5709999350	2.44915122459506e-20	19.6109843982238	3.35325098089623e-21	89.3230746666188
Historical	4e-06	< 0.25	< 0.25	NW_021941551.1:3805	NW_021941551.1	3805	429333	5709995904	5709999709	5.9745555028477e-08	7.2236943999767	1.65323153960123e-08	31.8643570445564
Modern	0.043389	< 0.25	< 0.25	NW_021941551.1:3805	NW_021941551.1	3805	429333	5709995904	5709999709	5.9745555028477e-08	7.2236943999767	1.65323153960123e-08	31.8643570445564
Historical	6e-06	< 0.25	< 0.25	NW_021941551.1:3830	NW_021941551.1	3830	429333	5709995904	5709999734	3.14428592396061e-05	4.50247796850023	1.16203569593147e-05	19.224643651208
Modern	0.026395	< 0.25	< 0.25	NW_021941551.1:3830	NW_021941551.1	3830	429333	5709995904	5709999734	3.14428592396061e-05	4.50247796850023	1.16203569593147e-05	19.224643651208
Historical	5e-06	< 0.25	< 0.25	NW_021941551.1:3846	NW_021941551.1	3846	429333	5709995904	5709999750	8.61957519989646e-10	9.0645141370624	2.04973001349292e-10	40.4186703267697
Modern	0.053837	< 0.25	< 0.25	NW_021941551.1:3846	NW_021941551.1	3846	429333	5709995904	5709999750	8.61957519989646e-10	9.0645141370624	2.04973001349292e-10	40.4186703267697
Historical	2.9e-05	< 0.25	< 0.25	NW_021941551.1:3859	NW_021941551.1	3859	429333	5709995904	5709999763	1.33630615667978e-06	5.87409403068966	4.229998044415e-07	25.5864480771767
Modern	0.042218	< 0.25	< 0.25	NW_021941551.1:3859	NW_021941551.1	3859	429333	5709995904	5709999763	1.33630615667978e-06	5.87409403068966	4.229998044415e-07	25.5864480771767
Historical	5e-06	< 0.25	< 0.25	NW_021941551.1:5405	NW_021941551.1	5405	429333	5709995904	5710001309	3.04519336759106e-14	13.5163851247679	5.48519200916102e-15	61.0782089113732
Modern	0.055877	< 0.25	< 0.25	NW_021941551.1:5405	NW_021941551.1	5405	429333	5709995904	5710001309	3.04519336759106e-14	13.5163851247679	5.48519200916102e-15	61.0782089113732
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:5407	NW_021941551.1	5407	429333	5709995904	5710001311	1.1871798953391e-06	5.92548346669546	3.73464304616665e-07	25.8268124176952
Modern	0.024229	< 0.25	< 0.25	NW_021941551.1:5407	NW_021941551.1	5407	429333	5709995904	5710001311	1.1871798953391e-06	5.92548346669546	3.73464304616665e-07	25.8268124176952
Historical	5e-06	< 0.25	< 0.25	NW_021941551.1:5413	NW_021941551.1	5413	429333	5709995904	5710001317	3.48663079848274e-19	18.4575940379038	5.0024366937778e-20	83.9782675557795
Modern	0.076159	< 0.25	< 0.25	NW_021941551.1:5413	NW_021941551.1	5413	429333	5709995904	5710001317	3.48663079848274e-19	18.4575940379038	5.0024366937778e-20	83.9782675557795
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:5429	NW_021941551.1	5429	429333	5709995904	5710001333	8.11870110855725e-13	12.0905134469298	1.58666097353153e-13	54.4597305692434
Modern	0.057434	< 0.25	< 0.25	NW_021941551.1:5429	NW_021941551.1	5429	429333	5709995904	5710001333	8.11870110855725e-13	12.0905134469298	1.58666097353153e-13	54.4597305692434
Historical	4e-06	< 0.25	< 0.25	NW_021941551.1:5439	NW_021941551.1	5439	429333	5709995904	5710001343	1.69951313474462e-05	4.76967547460839	6.08321390266071e-06	20.4618376798214
Modern	0.02726	< 0.25	< 0.25	NW_021941551.1:5439	NW_021941551.1	5439	429333	5709995904	5710001343	1.69951313474462e-05	4.76967547460839	6.08321390266071e-06	20.4618376798214
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:5892	NW_021941551.1	5892	429333	5709995904	5710001796	1.85458509186418e-05	4.73175323562776	6.66828503112878e-06	20.2861122829434
Modern	0.051953	< 0.25	< 0.25	NW_021941551.1:5892	NW_021941551.1	5892	429333	5709995904	5710001796	1.85458509186418e-05	4.73175323562776	6.66828503112878e-06	20.2861122829434
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:5908	NW_021941551.1	5908	429333	5709995904	5710001812	1.2260836817962e-12	11.9114798876462	2.42298069807304e-13	53.6278667886063
Modern	0.127136	< 0.25	< 0.25	NW_021941551.1:5908	NW_021941551.1	5908	429333	5709995904	5710001812	1.2260836817962e-12	11.9114798876462	2.42298069807304e-13	53.6278667886063
Historical	4e-06	< 0.25	< 0.25	NW_021941551.1:5947	NW_021941551.1	5947	429333	5709995904	5710001851	3.42114992740584e-25	24.4658278930122	3.87646448389092e-26	111.838439975508
Modern	0.199975	< 0.25	< 0.25	NW_021941551.1:5947	NW_021941551.1	5947	429333	5709995904	5710001851	3.42114992740584e-25	24.4658278930122	3.87646448389092e-26	111.838439975508
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:6027	NW_021941551.1	6027	429333	5709995904	5710001931	1.51430921749383e-07	6.81978543412301	4.34605691831174e-08	29.9885470329928
Modern	0.069224	< 0.25	< 0.25	NW_021941551.1:6027	NW_021941551.1	6027	429333	5709995904	5710001931	1.51430921749383e-07	6.81978543412301	4.34605691831174e-08	29.9885470329928
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:6577	NW_021941551.1	6577	429333	5709995904	5710002481	9.48456999291475e-05	4.02298235417307	3.75385724200244e-05	16.9919533181162
Modern	0.033147	< 0.25	< 0.25	NW_021941551.1:6577	NW_021941551.1	6577	429333	5709995904	5710002481	9.48456999291475e-05	4.02298235417307	3.75385724200244e-05	16.9919533181162
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:6619	NW_021941551.1	6619	429333	5709995904	5710002523	0.00012750663379619	3.89446721957409	5.14316466159812e-05	16.3945962480073
Modern	0.032145	< 0.25	< 0.25	NW_021941551.1:6619	NW_021941551.1	6619	429333	5709995904	5710002523	0.00012750663379619	3.89446721957409	5.14316466159812e-05	16.3945962480073
Historical	0.999997	> 0.75	> 0.75	NW_021941551.1:6635	NW_021941551.1	6635	429333	5709995904	5710002539	9.05243365282242e-113	112.043234649534	2.03569537218077e-114	516.864511843668
Modern	0.353509	0.25–0.75	0.25–0.75	NW_021941551.1:6635	NW_021941551.1	6635	429333	5709995904	5710002539	9.05243365282242e-113	112.043234649534	2.03569537218077e-114	516.864511843668
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:6641	NW_021941551.1	6641	429333	5709995904	5710002545	0.0344003242342578	1.46343746404227	0.0221562569364865	5.23347242657715
Modern	0.010008	< 0.25	< 0.25	NW_021941551.1:6641	NW_021941551.1	6641	429333	5709995904	5710002545	0.0344003242342578	1.46343746404227	0.0221562569364865	5.23347242657715
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:6939	NW_021941551.1	6939	429333	5709995904	5710002843	4.0061470990538e-08	7.39727310817912	1.09073038873702e-08	32.6724367736543
Modern	0.090049	< 0.25	< 0.25	NW_021941551.1:6939	NW_021941551.1	6939	429333	5709995904	5710002843	4.0061470990538e-08	7.39727310817912	1.09073038873702e-08	32.6724367736543
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:6946	NW_021941551.1	6946	429333	5709995904	5710002850	1.7357126623623e-24	23.7605221682603	2.02407800528433e-25	108.562104463049
Modern	0.273514	0.25–0.75	0.25–0.75	NW_021941551.1:6946	NW_021941551.1	6946	429333	5709995904	5710002850	1.7357126623623e-24	23.7605221682603	2.02407800528433e-25	108.562104463049
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:26472	NW_021941551.1	26472	429333	5709995904	5710022376	2.14269793254811e-12	11.6690390494314	4.29135904391655e-13	52.505084333305
Modern	0.141745	< 0.25	< 0.25	NW_021941551.1:26472	NW_021941551.1	26472	429333	5709995904	5710022376	2.14269793254811e-12	11.6690390494314	4.29135904391655e-13	52.505084333305
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:26512	NW_021941551.1	26512	429333	5709995904	5710022416	1.16008021336402e-10	9.93551198058604	2.58858968194238e-11	44.4656532192859
Modern	0.130122	< 0.25	< 0.25	NW_021941551.1:26512	NW_021941551.1	26512	429333	5709995904	5710022416	1.16008021336402e-10	9.93551198058604	2.58858968194238e-11	44.4656532192859
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31540	NW_021941551.1	31540	429333	5709995904	5710027444	4.49492728340285e-11	10.3472773296643	9.75181644751771e-12	46.3777184234156
Modern	0.040018	< 0.25	< 0.25	NW_021941551.1:31540	NW_021941551.1	31540	429333	5709995904	5710027444	4.49492728340285e-11	10.3472773296643	9.75181644751771e-12	46.3777184234156
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31541	NW_021941551.1	31541	429333	5709995904	5710027445	2.65951756571243e-10	9.57519713688437	6.0844295367047e-11	42.793167670537
Modern	0.036747	< 0.25	< 0.25	NW_021941551.1:31541	NW_021941551.1	31541	429333	5709995904	5710027445	2.65951756571243e-10	9.57519713688437	6.0844295367047e-11	42.793167670537
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31550	NW_021941551.1	31550	429333	5709995904	5710027454	1.2636975059558e-58	57.8983568716361	6.23621719219815e-60	266.604681262107
Modern	0.162728	< 0.25	< 0.25	NW_021941551.1:31550	NW_021941551.1	31550	429333	5709995904	5710027454	1.2636975059558e-58	57.8983568716361	6.23621719219815e-60	266.604681262107
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31580	NW_021941551.1	31580	429333	5709995904	5710027484	6.1606203202177e-22	21.2103755560038	7.96177971510095e-23	96.7259765006034
Modern	0.073164	< 0.25	< 0.25	NW_021941551.1:31580	NW_021941551.1	31580	429333	5709995904	5710027484	6.1606203202177e-22	21.2103755560038	7.96177971510095e-23	96.7259765006034
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31590	NW_021941551.1	31590	429333	5709995904	5710027494	1.15409082189212e-40	39.9377600127622	8.29061864151209e-42	183.512280508497
Modern	0.123917	< 0.25	< 0.25	NW_021941551.1:31590	NW_021941551.1	31590	429333	5709995904	5710027494	1.15409082189212e-40	39.9377600127622	8.29061864151209e-42	183.512280508497
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31591	NW_021941551.1	31591	429333	5709995904	5710027495	4.78580039060294e-43	42.3200454191926	3.25482945757883e-44	194.53486228558
Modern	0.132864	< 0.25	< 0.25	NW_021941551.1:31591	NW_021941551.1	31591	429333	5709995904	5710027495	4.78580039060294e-43	42.3200454191926	3.25482945757883e-44	194.53486228558
Historical	8e-06	< 0.25	< 0.25	NW_021941551.1:31633	NW_021941551.1	31633	429333	5709995904	5710027537	4.7656190195039e-11	10.3218806796439	1.03651384747335e-11	46.2582085701393
Modern	0.046727	< 0.25	< 0.25	NW_021941551.1:31633	NW_021941551.1	31633	429333	5709995904	5710027537	4.7656190195039e-11	10.3218806796439	1.03651384747335e-11	46.2582085701393
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:121422	NW_021941551.1	121422	429333	5709995904	5710117326	0.000580657740290713	3.23607978034931	0.000259423172905949	13.3427533340975
Modern	0.035599	< 0.25	< 0.25	NW_021941551.1:121422	NW_021941551.1	121422	429333	5709995904	5710117326	0.000580657740290713	3.23607978034931	0.000259423172905949	13.3427533340975
Historical	3e-06	< 0.25	< 0.25	NW_021941551.1:121424	NW_021941551.1	121424	429333	5709995904	5710117328	0.000299917723683982	3.52299786878295	0.000127892059838506	14.6725986812047
Modern	0.038814	< 0.25	< 0.25	NW_021941551.1:121424	NW_021941551.1	121424	429333	5709995904	5710117328	0.000299917723683982	3.52299786878295	0.000127892059838506	14.6725986812047
